source_file,calc__solid_angle_sr,calc__scattering_rate,calc__saturation_parameter,calc__atom_number_mean,calc__atom_number_std,calc__atom_number_std_err,calc__background_voltage,calc__background_voltage_err,calc__mean_photon_emission_rate,calc__A,calc__A_err,calc__tau,calc__tau_err,calc__V_final,calc__loading_rate_atoms_s,meas__power_at_beam_W,meas__detuning_MHz,meas__conv_VMHz,meas__natural_linewidth_MHz,meas__R_load_ohm,meas__responsivity_A_per_W,meas__I_sat_W,meas__dist_mot_focuslens_mm,meas__diam_pd3_focuslens_mm,meas__beam_radius_m,meas__Omega_sr,meas__eta_coll
MOT copy\MOTdata\drop3.txt,0.11004041315217922,3726401.191026748,10.800205409281785,529671.3923249108,307911.0763784447,503.9461151856705,0.11972050673683585,0.00010667274053554594,1973768107212.3433,0.004459294594513607,0.000925095728848754,0.4522262416373862,0.15645785064998907,0.12417980133134945,2937618.5747036673,0.005426,-20.00999999999749,1.4492753623188405e-05,38138934.81458009,1000000.0,0.45,17.0,14.5,5.5,0.0043375,0.11004041315217922,0.007881064061869681
