source_file,calc__solid_angle_sr,calc__scattering_rate,calc__saturation_parameter,calc__atom_number_mean,calc__atom_number_std,calc__atom_number_std_err,calc__background_voltage,calc__background_voltage_err,calc__mean_photon_emission_rate,calc__A,calc__A_err,calc__tau,calc__tau_err,calc__V_final,calc__loading_rate_atoms_s,meas__power_at_beam_W,meas__detuning_MHz,meas__natural_linewidth_MHz,meas__R_load_ohm,meas__responsivity_A_per_W,meas__I_sat_W,meas__dist_mot_focuslens_mm,meas__diam_pd3_focuslens_mm,meas__beam_radius_m,meas__Omega_sr,meas__eta_coll
MOTdata\bfield14A.txt,0.11004041315217922,2585668.2165859034,10.800205409281785,803916.4114429826,300821.5373984549,5469.482498153726,0.11846939131856589,0.000271013476168699,2078661113859.9155,0.0019232484477637185,0.0002525065881970392,0.010535898003249491,0.0032905381594909465,0.1203926397663296,78372851.30513701,0.005426,25,38138934.81458009,1000000.0,0.45,17.0,14.5,5.5,0.0043375,0.11004041315217922,0.007881064061869681
