source_file,calc__solid_angle_sr,calc__scattering_rate,calc__saturation_parameter,calc__atom_number_mean,calc__atom_number_std,calc__atom_number_std_err,calc__background_voltage,calc__background_voltage_err,calc__mean_photon_emission_rate,calc__A,calc__A_err,calc__tau,calc__tau_err,calc__V_final,calc__loading_rate_atoms_s,meas__power_at_beam_W,meas__detuning_MHz,meas__conv_VMHz,meas__natural_linewidth_MHz,meas__R_load_ohm,meas__responsivity_A_per_W,meas__I_sat_W,meas__dist_mot_focuslens_mm,meas__diam_pd3_focuslens_mm,meas__beam_radius_m,meas__Omega_sr,meas__eta_coll
MOT copy\MOTdata\drop1.txt,0.11004041315217922,236206.95881108582,10.800205409281785,1917949.6515925445,4257985.159686439,6957.492090990913,0.10537969984882174,0.00015704651919998974,453033054355.4566,0.0004655998088440522,0.00014665150722994975,0.08814086540110858,0.06127883102850247,0.1058452996576658,24826609.10568834,0.005426,-89.00999999997397,1.4492753623188405e-05,38138934.81458009,1000000.0,0.45,17.0,14.5,5.5,0.0043375,0.11004041315217922,0.007881064061869681
