source_file,calc__solid_angle_sr,calc__scattering_rate,calc__saturation_parameter,calc__atom_number_mean,calc__atom_number_std,calc__atom_number_std_err,calc__background_voltage,calc__background_voltage_err,calc__mean_photon_emission_rate,calc__A,calc__A_err,calc__tau,calc__tau_err,calc__V_final,calc__loading_rate_atoms_s,meas__power_at_beam_W,meas__detuning_MHz,meas__conv_VMHz,meas__natural_linewidth_MHz,meas__R_load_ohm,meas__responsivity_A_per_W,meas__I_sat_W,meas__dist_mot_focuslens_mm,meas__diam_pd3_focuslens_mm,meas__beam_radius_m,meas__Omega_sr,meas__eta_coll
MOT\MOTdata\detune3685.txt,0.11004041315217922,21624.038152101275,10.800205409281785,191841825.010869,69163357.54439674,59675.02807972109,0.1607270065998627,0.00011375733499979748,4148394943203.7686,0.004851814340568872,0.00010519718762130756,0.10865082738200556,0.0066529445398230466,0.16557882094043155,2292497909.7206984,0.005426,-296.0099999999818,1.4492753623188405e-05,38138934.81458009,1000000.0,0.45,17.0,14.5,5.5,0.0043375,0.11004041315217922,0.007881064061869681
