0.44898902505511173, 1.083698769763197
0.4679877687439258, 0.9998419734357342
0.4869865124327398, 0.9159851771082714
0.5059971081138738, 0.8370667109141046
0.5346078175741341, 0.7581956526892166
0.5536302652475881, 0.684215516628345
0.5822528267001681, 0.6102827885367526
0.6156635930499915, 0.5314354342965051
0.6538270083200983, 0.4328584635077153
0.6920615355441249, 0.3639114735186981
0.7207315049659846, 0.3097320659602876
0.7541778272927676, 0.2456997021199261
0.7971887074217174, 0.166899755848958
0.840223291535307, 0.09797646984458064
0.8832697276412163, 0.033991513973498755
0.935916277526252, -0.029946033928303528
0.9885509754189679, -0.09882191196340129
1.060374048877616, -0.17254130419323532
1.1178562116291746, -0.2216401577105116
1.17055016948349, -0.265824385079132
1.2232559793301252, -0.3050702823144573
1.27597364116908, -0.3393778494164872
1.3334795079052786, -0.3786000426671725
1.4101974541920494, -0.4127890898460036
1.496562922227226, -0.42717740852237274
1.5734467964064756, -0.3922298338350676
1.6261881622300707, -0.41666074067050696
1.693353402706995, -0.43114387528543574
1.765342404058122, -0.435726645649134
1.8325194965273661, -0.44527145013076685
1.89969658899661, -0.4548162546124006
1.9812975561191835, -0.45441328687352334
2.0916870125868154, -0.45880642536010363
2.1876881503780785, -0.4583323456673072
2.293313105933107, -0.44793419773863974
2.365361367245834, -0.42782531743586105
2.447021594330006, -0.4027306990305073
2.547905752957072, -0.36766460442000337
2.6487069476378977, -0.3671668207425669
2.7495199943110435, -0.3617307069318354
2.8647213596605585, -0.36116181130047975
2.9607462014364607, -0.3508110713410928
